0	0
1	1
1	2
1	3
1	4
1	5
2	6
3	7
3	8
3	9
4	7
4	10
4	11
4	12
4	13
4	3
4	14
4	15
4	16
4	17
4	18
4	19
4	20
4	21
4	22
4	23
4	24
4	25
4	0
4	26
4	27
4	2
4	28
4	29
4	30
4	31
5	32
5	3
5	33
6	34
6	7
7	35
7	36
7	3
7	33
7	37
7	38
7	39
7	40
7	41
8	23
8	42
8	43
8	44
8	45
8	46
9	21
9	1
9	47
9	3
9	14
9	48
9	17
9	28
9	49
9	50
9	51
9	52
9	53
10	54
10	55
10	56
10	57
11	58
11	59
11	3
11	40
11	33
12	17
12	3
12	15
13	60
13	1
13	61
13	62
13	3
13	63
13	64
13	65
13	40
13	66
13	31
14	1
14	12
15	39
16	2
16	67
16	8
16	68
17	23
17	42
17	43
17	44
17	45
17	69
18	58
18	11
18	70
18	17
18	71
19	72
19	73
19	14
19	74
19	75
19	76
19	77
19	78
19	79
19	80
19	81
19	0
19	82
19	83
19	84
19	85
19	53
20	86
20	87
20	1
20	88
20	89
20	90
20	91
20	92
20	34
20	49
20	17
20	93
20	94
20	95
20	85
20	96
20	97
20	98
20	99
20	51
20	100
20	101
20	11
20	102
20	103
20	104
20	105
20	75
20	106
20	107
20	108
20	109
20	78
20	110
20	111
20	112
20	113
20	114
20	115
20	116
20	117
21	86
21	87
21	1
21	88
21	89
21	90
21	91
21	92
21	34
21	49
21	17
21	93
21	94
21	95
21	85
21	96
21	97
21	98
21	99
21	51
21	100
21	101
21	11
21	102
21	103
21	104
21	105
21	75
21	106
21	107
21	108
21	109
21	78
21	110
21	111
21	112
21	113
21	114
21	115
21	116
21	117
22	21
22	13
22	3
22	118
22	119
22	15
22	120
22	16
22	121
22	122
22	123
23	55
24	7
24	8
24	9
25	34
25	12
25	124
25	125
25	90
25	126
25	127
26	3
26	33
27	128
27	33
28	129
28	3
28	51
28	16
29	72
29	73
29	14
29	74
29	75
29	76
29	77
29	78
29	79
29	80
29	81
29	0
29	82
29	83
29	84
29	85
29	53
30	1
30	3
30	14
30	130
30	34
30	48
30	52
30	53
31	8
31	17
31	131
31	132
31	6
31	133
31	134
32	55
33	55
34	34
34	3
34	90
35	3
35	41
37	120
38	34
38	7
38	3
39	135
39	7
39	3
39	25
39	136
39	15
39	120
39	33
39	16
39	67
39	17
39	29
39	32
39	137
39	20
40	67
40	7
41	59
41	3
41	119
41	33
42	138
42	139
42	15
43	140
43	141
43	142
43	24
43	143
43	144
44	145
44	129
45	59
45	33
46	7
46	3
47	7
47	3
47	118
47	120
47	33
47	16
47	121
48	55
49	58
49	3
49	146
49	33
49	147
49	34
49	17
49	148
49	149
50	55
51	55
52	68
52	3
52	4
53	33
54	129
54	12
54	3
54	150
54	30
54	14
54	151
55	58
55	152
55	153
55	154
55	15
56	7
56	155
57	156
57	157
57	158
57	159
57	160
57	161
58	2
58	162
58	163
58	164
58	165
59	33
60	3
60	40
60	33
61	7
61	55
61	166
62	7
62	55
62	166
63	7
63	59
63	3
63	33
64	7
64	3
64	167
64	27
64	119
64	33
64	59
64	159
65	168
65	14
65	169
66	170
66	14
66	50
66	108
67	11
67	13
67	70
67	171
67	71
69	3
69	33
70	40
70	33
70	172
71	7
71	55
71	166
72	45
72	46
73	35
73	36
73	173
73	3
73	33
73	37
73	174
73	39
73	175
74	11
74	70
74	176
75	170
75	14
75	90
75	50
75	108
76	7
76	55
76	166
77	7
77	8
77	177
77	178
77	179
77	180
77	181
77	16
77	182
77	183
77	68
77	155
78	135
78	58
78	7
78	3
78	119
78	120
78	33
78	17
78	59
78	40
78	128
79	91
79	116
80	7
80	55
80	166
81	7
81	184
82	171
82	14
82	185
82	186
82	108
82	187
83	188
83	189
83	190
83	191
83	17
83	192
83	193
84	171
84	14
84	185
84	186
84	108
84	187
85	194
86	195
86	33
86	196
87	7
87	122
87	15
87	33
88	7
88	23
89	33
91	60
91	197
91	91
91	90
91	116
91	52
91	108
92	7
92	55
92	166
93	198
93	3
93	40
94	7
94	55
94	166
95	7
95	55
95	166
96	34
96	7
96	3
96	14
96	33
97	177
97	199
97	3
97	14
97	200
97	201
97	202
97	203
97	204
97	205
97	206
97	207
97	208
97	209
97	129
97	52
97	210
97	211
97	212
97	213
97	214
97	215
97	216
97	17
97	217
97	218
97	219
97	220
97	221
97	222
97	223
97	116
99	198
99	224
99	225
99	40
99	108
100	1
100	3
100	14
100	226
100	48
100	94
100	52
100	53
101	7
101	55
101	166
102	188
102	3
103	91
103	116
104	7
104	10
104	3
104	167
104	227
104	228
104	229
104	33
104	17
104	230
104	231
105	168
105	23
106	232
106	33
107	233
107	234
107	17
107	235
107	236
108	15
108	120
108	16
108	237
108	121
108	29
108	238
108	239
108	240
109	241
109	3
109	14
109	28
109	242
109	202
109	52
109	243
109	244
111	33
112	147
112	58
112	17
112	148
112	3
113	153
113	139
113	15
113	33
117	21
117	118
117	3
117	119
117	120
117	33
117	121
117	122
117	123
117	245
117	246
118	55
118	107
118	247
120	248
120	34
120	90
120	14
121	7
121	13
121	249
121	33
121	120
121	31
121	121
122	250
122	251
122	11
122	252
122	18
123	253
123	254
123	255
124	256
124	11
124	39
124	175
124	257
125	3
125	33
125	258
125	259
126	260
126	261
126	262
126	263
126	33
127	8
127	188
127	167
127	3
127	264
127	33
127	39
127	59
127	40
127	265
127	159
128	262
128	3
128	266
128	27
128	151
128	59
128	267
128	40
128	159
129	268
129	3
129	14
129	90
129	269
129	33
129	248
129	34
129	270
129	271
130	7
130	33
131	171
131	272
131	273
131	274
132	89
132	3
132	33
132	275
132	34
132	276
132	108
133	34
133	11
133	70
134	171
134	272
134	273
134	274
135	7
135	277
135	272
135	14
135	33
135	6
135	59
135	278
135	40
136	3
136	279
136	25
137	198
137	11
137	70
137	280
137	281
137	282
137	283
137	284
137	285
137	286
137	40
137	287
137	288
137	35
137	289
137	290
138	60
138	7
138	1
138	11
138	89
138	14
138	34
138	116
139	198
139	70
139	3
139	279
139	14
139	40
140	3
140	278
140	0
141	60
141	52
142	60
142	3
142	14
144	14
144	108
144	291
145	7
145	13
145	33
146	8
146	33
147	198
147	3
147	40
147	137
147	151
148	292
148	7
148	25
148	15
148	120
148	16
148	67
148	293
148	245
148	294
148	295
150	59
150	45
150	33
150	46
151	34
151	296
151	193
151	37
151	297
152	60
152	7
152	129
152	3
152	0
152	91
152	116
153	108
153	120
154	34
154	105
154	298
155	58
155	7
156	171
156	14
156	116
157	55
157	3
157	299
157	33
158	144
159	300
159	89
159	3
159	14
159	90
159	129
159	34
159	261
159	106
159	108
160	137
160	33
160	258
160	120
161	149
161	33
162	301
162	109
162	302
163	3
163	33
163	258
163	120
164	34
164	7
164	3
165	138
165	153
165	139
165	15
165	33
165	303
165	304
166	305
166	11
166	70
166	14
166	71
166	306
167	29
167	3
167	276
167	33
168	7
168	177
168	33
168	120
169	279
169	137
169	15
170	307
171	55
171	308
171	78
172	3
172	40
172	137
172	15
172	33
173	232
173	33
174	7
174	21
174	3
174	6
174	15
174	182
174	261
174	68
174	245
174	194
174	40
174	294
175	116
175	51
176	276
177	3
178	116
179	3
179	33
179	120
181	182
181	309
181	45
181	310
181	15
181	311
182	33
183	59
183	3
183	33
183	159
185	33
186	15
186	120
186	16
186	237
186	121
186	238
186	239
186	240
187	36
187	39
187	37
187	33
189	279
189	245
189	249
189	120
189	16
190	299
190	33
191	188
191	3
191	266
191	119
191	33
191	105
191	59
191	40
191	159
192	153
192	139
192	15
193	34
193	7
194	8
194	59
194	3
194	258
194	120
194	33
196	34
196	248
196	188
196	59
196	312
196	33
197	7
197	167
197	3
197	45
197	33
197	55
197	313
197	314
198	7
198	3
198	279
199	128
200	58
200	60
200	315
200	3
200	0
200	129
200	105
200	34
200	279
200	30
200	51
201	3
201	63
201	34
201	260
201	261
201	39
201	59
201	108
202	8
203	58
203	316
203	317
203	318
204	319
204	137
205	34
205	284
205	11
205	320
205	321
206	3
207	34
207	58
207	3
207	33
208	7
208	309
208	3
208	118
208	14
208	15
208	33
208	16
208	67
208	279
208	154
208	133
208	135
208	25
208	120
208	121
208	2
208	29
208	245
208	322
208	276
209	7
209	34
209	3
211	279
211	3
211	15
211	323
211	133
211	31
212	324
212	1
212	325
212	0
212	326
213	68
213	3
213	33
213	18
214	45
215	324
215	1
215	325
215	0
215	326
216	327
216	55
216	328
216	329
216	330
216	331
217	11
217	51
217	302
218	7
218	16
219	3
219	332
219	33
219	34
219	248
219	40
219	333
219	334
219	335
220	135
220	25
220	336
221	7
221	167
221	3
221	33
221	39
221	59
221	40
221	337
