0	0
0	15331
0	15418
0	5583
1	1
1	12447
1	69006
2	2
3	1009
3	16587
3	2
3	20070
3	20073
3	22445
3	24991
3	26354
3	26367
3	26964
3	29242
3	29269
3	29271
3	29275
3	29379
3	30138
3	35163
3	35958
3	36078
3	36619
3	36626
3	38569
3	38623
3	38708
3	38775
3	39252
3	39306
3	39714
3	41120
3	41599
3	4920
3	5023
3	555
3	6378
3	6400
3	738
3	9428
4	2
5	2
6	10052
6	10189
6	11065
6	11367
6	11819
6	12274
6	12298
6	13072
6	1360
6	14171
6	14175
6	14313
6	14834
6	14909
6	15245
6	15538
6	15637
6	15790
6	15793
6	15797
6	16452
6	16609
6	16679
6	16801
6	1697
6	17359
6	18705
6	1878
6	18795
6	19722
6	19832
6	19873
6	20358
6	20601
6	20682
6	20738
6	21238
6	23094
6	23329
6	23469
6	23494
6	23571
6	24
6	24786
6	24852
6	25467
6	25959
6	25988
6	26007
6	26119
6	26394
6	2662
6	26865
6	27450
6	27661
6	27895
6	28308
6	28459
6	28604
6	29055
6	29419
6	3
6	30212
6	30825
6	30916
6	30996
6	31117
6	31363
6	32291
6	32441
6	33153
6	33531
6	3475
6	3477
6	34982
6	34985
6	3530
6	36458
6	36617
6	37012
6	37014
6	37140
6	37158
6	37160
6	37387
6	37635
6	37657
6	38348
6	38555
6	38793
6	3900
6	39075
6	3996
6	40143
6	40236
6	4146
6	4152
6	4157
6	4158
6	4221
6	4740
6	4759
6	5041
6	5930
6	5942
6	620
6	6297
6	6449
6	786
6	8817
6	9614
7	12263
7	20297
7	24
7	3
8	4
9	4
10	10114
10	10883
10	1131
10	1203
10	12450
10	12516
10	12659
10	13928
10	1437
10	15213
10	15408
10	1714
10	17412
10	18394
10	19063
10	19202
10	19230
10	19231
10	1946
10	2029
10	2039
10	20391
10	20392
10	20396
10	2050
10	20501
10	20507
10	20536
10	20537
10	20541
10	20542
10	20552
10	20553
10	2057
10	2058
10	20647
10	20667
10	20755
10	2081
10	2085
10	2098
10	2108
10	21139
10	21471
10	2182
10	22752
10	22920
10	23066
10	23067
10	23068
10	23077
10	23078
10	23261
10	23904
10	24616
10	24629
10	24630
10	24632
10	24638
10	24639
10	24640
10	24650
10	24660
10	24661
10	24691
10	24692
10	24693
10	24744
10	24758
10	24891
10	24919
10	24953
10	24969
10	24975
10	25015
10	25351
10	26372
10	26513
10	26516
10	26517
10	26528
10	26538
10	26559
10	2681
10	27204
10	27308
10	27467
10	27934
10	27953
10	2800
10	28452
10	28457
10	28470
10	28489
10	28880
10	28915
10	28916
10	28939
10	28995
10	29063
10	29973
10	3000
10	30001
10	30019
10	30071
10	30165
10	30252
10	30746
10	30775
10	30938
10	30971
10	31370
10	32018
10	32293
10	32535
10	32671
10	32720
10	32735
10	32795
10	32866
10	32880
10	32882
10	32888
10	32914
10	32916
10	32964
10	32966
10	33002
10	33228
10	33330
10	3336
10	33390
10	33398
10	334
10	33410
10	33527
10	33530
10	33748
10	33933
10	34114
10	34152
10	3418
10	34558
10	34568
10	34799
10	3485
10	35088
10	35243
10	35628
10	35734
10	35761
10	35888
10	36142
10	36283
10	36661
10	36929
10	36986
10	37331
10	37390
10	37426
10	37451
10	37458
10	37465
10	37467
10	37487
10	37568
10	37887
10	3803
10	38259
10	3832
10	38343
10	39198
10	39615
10	39705
10	39746
10	39871
10	39892
10	4
10	40141
10	40218
10	40269
10	40292
10	40317
10	40527
10	40642
10	40643
10	40646
10	40648
10	40661
10	40680
10	40685
10	40759
10	40805
10	40815
10	40837
10	40888
10	4167
10	4195
10	43239
10	43497
10	43886
10	44072
10	44085
10	44823
10	4513
10	45521
10	47889
10	48103
10	4874
10	4952
10	5627
10	56469
10	56546
10	56566
10	5755
10	59030
10	59096
10	6095
10	6096
10	6098
10	6326
10	6327
10	6350
10	64781
10	66176
10	67652
10	7045
10	70897
10	71308
10	7133
10	7136
10	7138
10	7141
10	7147
10	7213
10	7263
10	7628
10	8207
10	8321
10	8386
10	8911
10	9405
10	9441
11	10665
11	1089
11	121
11	13412
11	13423
11	13433
11	13491
11	13507
11	13623
11	13661
11	1448
11	1487
11	17964
11	22174
11	22201
11	22404
11	24909
11	30767
11	31330
11	33530
11	34532
11	35647
11	36338
11	4
11	41063
11	4432
11	5233
11	52330
11	68945
12	4
13	10125
13	12833
13	13057
13	1335
13	1336
13	13909
13	14940
13	15106
13	15619
13	15765
13	16631
13	17295
13	18225
13	19259
13	23988
13	24964
13	25619
13	26385
13	27876
13	28032
13	29433
13	29746
13	30003
13	32465
13	35129
13	35142
13	35149
13	35161
13	35953
13	37042
13	39093
13	4
13	40065
13	40985
13	40988
13	41481
13	41788
13	4494
14	10079
14	10611
14	10656
14	10751
14	10754
14	10994
14	1186
14	1196
14	12307
14	1354
14	14209
14	14311
14	14316
14	14319
14	14365
14	14819
14	14923
14	15030
14	15242
14	15299
14	15305
14	15367
14	15397
14	1540
14	1662
14	1676
14	16857
14	17231
